"PLANT","DTSTART","DTEND","NDELAYCODE","DELAYCOMMENT","COILID1","DTSTORE"
2,"08.12.16 07:21","08.12.16 08:44",0,,,"08.12.16 09:09"
2,"08.12.16 08:44","08.12.16 10:19",0,,,"08.12.16 10:44"
2,"08.12.16 10:20","08.12.16 11:06",0,,,"08.12.16 11:32"
2,"08.12.16 11:07","08.12.16 11:32",0,,,"08.12.16 11:58"
2,"08.12.16 11:39","08.12.16 13:11",0,,,"08.12.16 13:37"
2,"08.12.16 13:21","09.12.16 07:08",0,,,"09.12.16 07:37"
2,"09.12.16 07:15","09.12.16 10:56",0,,,"09.12.16 11:25"
1,"06.02.17 12:05","06.02.17 12:14",0,,,"06.02.17 12:19"
2,"09.12.16 10:59","12.12.16 06:52",0,,,"12.12.16 06:52"
1,"06.02.17 09:23","06.02.17 09:33",0,,,"06.02.17 09:38"
3,"12.01.17 14:48","12.01.17 14:58",0,,,"07.12.17 20:36"
1,"06.02.17 11:34","06.02.17 11:43",0,,,"06.02.17 11:48"
1,"06.02.17 12:30","06.02.17 12:39",0,,,"06.02.17 12:44"
1,"06.02.17 12:57","06.02.17 13:06",0,,,"06.02.17 13:11"
1,"06.02.17 13:16","06.02.17 13:21",0,,,"06.02.17 13:26"
1,"06.02.17 14:28","06.02.17 14:33",0,,,"06.02.17 14:38"
2,"08.11.16 11:59","08.11.16 12:20",0,,,"08.11.16 12:25"
2,"21.10.16 09:34","21.10.16 09:39",0,,,"21.10.16 09:44"
1,"25.10.16 11:57","25.10.16 12:03",0,,,"25.10.16 12:08"
3,"08.11.16 12:44","08.11.16 12:44",0,,,"08.11.16 12:44"
2,"08.11.16 12:20","08.11.16 12:26",0,,,"08.11.16 12:26"
2,"08.11.16 12:33","08.11.16 12:44",0,,,"08.11.16 12:44"
3,"08.11.16 12:47","08.11.16 12:55",0,,,"08.11.16 12:55"
1,"08.11.16 12:44","08.11.16 12:47",0,,,"08.11.16 12:52"
1,"08.11.16 12:55","08.11.16 12:58",0,,,"08.11.16 13:03"
3,"08.11.16 12:58","08.11.16 13:13",0,,,"08.11.16 13:13"
2,"08.11.16 13:27","08.11.16 13:29",0,,,"08.11.16 13:34"
1,"08.11.16 13:13","08.11.16 13:10",0,,,"08.11.16 13:15"
3,"08.11.16 13:29","08.11.16 13:38",0,,,"08.11.16 13:38"
1,"08.11.16 13:45","08.11.16 14:21",0,,,"08.11.16 14:26"
1,"08.11.16 13:38","08.11.16 13:41",0,,,"08.11.16 13:46"
2,"08.11.16 14:24","08.11.16 14:26",0,,,"08.11.16 14:31"
3,"08.11.16 14:26","08.11.16 14:35",0,,,"08.11.16 14:35"
3,"08.11.16 14:58","09.11.16 05:59",0,,,"09.11.16 05:59"
1,"08.11.16 14:35","08.11.16 14:58",0,,,"08.11.16 15:03"
2,"09.11.16 06:41","09.11.16 06:51",0,,,"09.11.16 06:51"
1,"09.11.16 05:59","09.11.16 06:01",0,,,"09.11.16 06:06"
2,"09.11.16 06:04","09.11.16 06:09",0,,,"09.11.16 06:09"
3,"09.11.16 06:58","09.11.16 07:07",0,,,"09.11.16 07:07"
2,"09.11.16 06:53","09.11.16 06:58",0,,,"09.11.16 07:03"
1,"09.11.16 07:07","09.11.16 07:09",0,,,"09.11.16 07:14"
1,"09.11.16 07:31","09.11.16 07:32",0,,,"09.11.16 07:37"
1,"09.11.16 07:48","09.11.16 07:48",0,,,"09.11.16 07:53"
3,"09.11.16 08:31","09.11.16 08:52",0,,,"09.11.16 08:52"
3,"09.11.16 07:48","09.11.16 07:54",0,,,"09.11.16 07:54"
2,"09.11.16 08:04","09.11.16 08:11",0,,,"09.11.16 08:16"
1,"09.11.16 07:54","09.11.16 07:57",0,,,"09.11.16 08:02"
3,"09.11.16 08:11","09.11.16 08:21",0,,,"09.11.16 08:20"
1,"09.11.16 08:21","09.11.16 08:22",0,,,"09.11.16 08:27"
2,"09.11.16 08:25","09.11.16 08:31",0,,,"09.11.16 08:36"
1,"09.11.16 08:52","09.11.16 09:05",0,,,"09.11.16 09:10"
1,"09.11.16 09:14","09.11.16 09:19",0,,,"09.11.16 09:23"
2,"09.11.16 10:07","09.11.16 10:14",0,,,"09.11.16 10:19"
3,"09.11.16 09:19","09.11.16 09:31",0,,,"09.11.16 09:31"
1,"09.11.16 09:31","09.11.16 09:27",0,,,"09.11.16 09:32"
3,"09.11.16 10:14","09.11.16 11:19",0,,,"09.11.16 11:18"
1,"09.11.16 11:19","09.11.16 11:22",0,,,"09.11.16 11:27"
2,"09.11.16 11:24","09.11.16 11:28",0,,,"09.11.16 11:33"
3,"09.11.16 11:28","09.11.16 11:35",1000,Maintenance,,"09.11.16 11:35"
3,"09.11.16 11:42","09.11.16 11:54",0,,,"09.11.16 11:54"
1,"09.11.16 11:35","09.11.16 11:42",0,,,"09.11.16 11:47"
1,"09.11.16 12:33","09.11.16 12:35",5000,Production fault,,"09.11.16 12:40"
1,"09.11.16 11:54","09.11.16 12:01",0,Unknown stop,,"09.11.16 12:06"
3,"09.11.16 12:35","09.11.16 12:55",0,,,"09.11.16 13:00"
3,"09.11.16 13:00","09.11.16 13:07",0,,,"09.11.16 13:07"
1,"09.11.16 13:07","09.11.16 13:10",0,,,"09.11.16 13:15"
1,"09.11.16 13:15","09.11.16 13:21",0,,,"09.11.16 13:26"
1,"09.11.16 14:15","09.11.16 14:21",0,,,"09.11.16 14:26"
3,"09.11.16 13:21","09.11.16 13:44",0,,,"09.11.16 13:44"
1,"09.11.16 13:44","09.11.16 13:43",0,,,"09.11.16 13:48"
1,"10.11.16 12:34","10.11.16 12:44",0,,,"10.11.16 12:49"
3,"09.11.16 14:21","10.11.16 12:34",0,,,"10.11.16 12:34"
3,"10.11.16 12:44","10.11.16 14:29",0,,,"10.11.16 14:29"
1,"10.11.16 15:13","10.11.16 15:13",0,,,"10.11.16 15:18"
1,"10.11.16 14:29","10.11.16 15:03",0,,,"10.11.16 15:08"
3,"10.11.16 15:13","11.11.16 07:30",0,,,"11.11.16 07:35"
2,"11.11.16 07:30","11.11.16 08:31",0,,,"11.11.16 08:36"
2,"11.11.16 08:31","11.11.16 08:33",0,,,"11.11.16 08:38"
3,"11.11.16 08:33","11.11.16 08:42",5000,Production fault,,"11.11.16 08:42"
1,"11.11.16 08:42","11.11.16 08:43",0,,,"11.11.16 08:48"
2,"04.01.17 11:56","04.01.17 12:02",0,,,"04.01.17 12:02"
3,"11.11.16 09:00","11.11.16 11:00",0,,,"11.11.16 11:05"
2,"11.11.16 11:20","11.11.16 11:27",1000,Maintenance,,"11.11.16 11:27"
2,"11.11.16 11:00","11.11.16 11:16",0,,,"11.11.16 11:16"
3,"04.01.17 06:11","04.01.17 11:56",0,,,"04.01.17 12:01"
2,"04.01.17 12:02","04.01.17 12:12",0,,,"04.01.17 12:12"
2,"04.01.17 12:14","04.01.17 12:41",0,,,"04.01.17 12:41"
3,"04.01.17 13:47","05.01.17 05:59",0,,,"05.01.17 05:59"
1,"04.01.17 13:27","04.01.17 13:47",0,,,"04.01.17 13:52"
1,"05.01.17 05:59","05.01.17 06:22",0,,,"05.01.17 06:27"
3,"05.01.17 06:22","05.01.17 06:37",0,,,"05.01.17 06:37"
1,"05.01.17 06:37","05.01.17 06:38",0,,,"05.01.17 06:43"
3,"05.01.17 06:38","05.01.17 06:43",0,,,"05.01.17 06:43"
1,"05.01.17 06:43","05.01.17 06:47",0,,,"05.01.17 06:52"
3,"05.01.17 06:47","05.01.17 06:54",0,,,"05.01.17 06:54"
1,"05.01.17 06:54","05.01.17 06:58",0,,,"05.01.17 07:03"
3,"05.01.17 06:58","05.01.17 07:38",0,,,"05.01.17 07:38"
1,"05.01.17 07:38","05.01.17 07:56",0,,,"05.01.17 08:01"
3,"05.01.17 07:56","05.01.17 08:11",0,,,"05.01.17 08:11"
1,"05.01.17 08:11","05.01.17 08:18",0,,,"05.01.17 08:23"
3,"05.01.17 08:18","05.01.17 08:36",0,,,"05.01.17 08:36"
1,"05.01.17 08:36","05.01.17 08:36",0,,,"05.01.17 08:41"
3,"05.01.17 08:36","05.01.17 11:28",0,,,"05.01.17 11:28"
2,"05.01.17 12:49","05.01.17 12:54",0,,,"05.01.17 12:54"
1,"05.01.17 11:28","05.01.17 11:35",0,,,"05.01.17 11:40"
2,"05.01.17 11:39","05.01.17 12:47",0,,,"05.01.17 12:47"
2,"05.01.17 13:13","05.01.17 14:08",0,,,"05.01.17 14:08"
2,"05.01.17 15:18","06.01.17 07:07",0,,,"06.01.17 07:07"
2,"06.01.17 07:12","06.01.17 07:21",0,,,"06.01.17 07:21"
2,"06.01.17 07:21","06.01.17 07:31",0,,,"06.01.17 07:31"
2,"06.01.17 07:47","06.01.17 08:10",0,,,"06.01.17 08:10"
3,"06.01.17 09:09","06.01.17 11:52",0,,,"06.01.17 11:52"
2,"06.01.17 09:05","06.01.17 09:09",0,,,"06.01.17 09:14"
3,"06.01.17 11:59","06.01.17 14:21",0,,,"06.01.17 14:21"
1,"06.01.17 11:52","06.01.17 11:59",0,,,"06.01.17 12:04"
1,"06.01.17 14:21","06.01.17 14:33",0,,,"06.01.17 14:38"
3,"06.01.17 14:33","06.01.17 15:00",0,,,"06.01.17 15:00"
1,"06.01.17 15:00","06.01.17 15:14",0,,,"06.01.17 15:19"
3,"06.01.17 15:14","09.01.17 06:05",0,,,"09.01.17 06:05"
1,"09.01.17 06:05","09.01.17 06:26",0,,,"09.01.17 06:31"
3,"09.01.17 06:26","09.01.17 07:22",0,,,"09.01.17 07:22"
1,"09.01.17 07:22","09.01.17 07:27",0,,,"09.01.17 07:32"
3,"09.01.17 08:02","09.01.17 09:12",0,,,"09.01.17 09:12"
3,"09.01.17 07:27","09.01.17 07:57",0,,,"09.01.17 08:02"
3,"09.01.17 09:18","09.01.17 09:25",0,,,"09.01.17 09:25"
1,"09.01.17 09:12","09.01.17 09:18",0,,,"09.01.17 09:23"
2,"09.01.17 09:54","09.01.17 10:49",0,,,"09.01.17 10:49"
1,"09.01.17 09:25","09.01.17 09:20",0,,,"09.01.17 09:25"
2,"09.01.17 09:27","09.01.17 09:36",0,,,"09.01.17 09:36"
3,"09.01.17 11:27","09.01.17 13:33",0,,,"09.01.17 13:33"
2,"09.01.17 10:56","09.01.17 11:27",0,,,"09.01.17 11:32"
1,"09.01.17 13:33","09.01.17 13:38",0,,,"09.01.17 13:43"
2,"09.01.17 13:43","09.01.17 13:57",0,,,"09.01.17 14:02"
3,"09.01.17 13:57","09.01.17 15:22",0,,,"09.01.17 15:22"
1,"09.01.17 15:22","09.01.17 15:25",0,,,"09.01.17 15:30"
2,"09.01.17 15:39","10.01.17 06:26",0,,,"10.01.17 06:31"
3,"10.01.17 06:26","10.01.17 10:21",0,,,"10.01.17 10:21"
3,"10.01.17 10:26","10.01.17 10:40",0,,,"10.01.17 10:40"
1,"10.01.17 10:21","10.01.17 10:26",0,,,"10.01.17 10:31"
1,"10.01.17 10:40","10.01.17 10:44",0,,,"10.01.17 10:49"
3,"10.01.17 10:44","10.01.17 11:04",0,,,"10.01.17 11:04"
1,"10.01.17 11:04","10.01.17 11:04",0,,,"10.01.17 11:09"
3,"10.01.17 11:04","10.01.17 11:38",0,,,"10.01.17 11:38"
1,"10.01.17 11:38","10.01.17 11:39",0,,,"10.01.17 11:44"
3,"10.01.17 11:39","10.01.17 12:10",0,,,"10.01.17 12:10"
1,"10.01.17 12:10","10.01.17 12:10",0,,,"10.01.17 12:15"
3,"10.01.17 12:10","10.01.17 12:17",0,,,"10.01.17 12:17"
1,"10.01.17 12:17","10.01.17 12:19",0,,,"10.01.17 12:24"
3,"10.01.17 12:19","10.01.17 12:37",0,,,"10.01.17 12:37"
1,"10.01.17 12:37","10.01.17 12:38",0,,,"10.01.17 12:43"
3,"10.01.17 12:38","10.01.17 13:21",0,,,"10.01.17 13:21"
1,"10.01.17 13:21","10.01.17 13:22",0,,,"10.01.17 13:27"
3,"10.01.17 13:22","10.01.17 13:34",0,,,"10.01.17 13:34"
1,"10.01.17 13:34","10.01.17 14:52",0,,,"10.01.17 14:57"
3,"10.01.17 14:52","11.01.17 05:55",0,,,"11.01.17 05:55"
2,"11.01.17 07:01","11.01.17 07:12",0,,,"11.01.17 07:12"
1,"11.01.17 05:55","11.01.17 05:59",0,,,"11.01.17 06:04"
2,"11.01.17 06:00","11.01.17 06:50",0,,,"11.01.17 06:50"
2,"11.01.17 07:13","11.01.17 07:21",0,,,"11.01.17 07:21"
2,"11.01.17 07:21","11.01.17 08:01",0,,,"11.01.17 08:01"
2,"11.01.17 08:03","11.01.17 08:19",0,,,"11.01.17 08:19"
3,"11.01.17 09:04","11.01.17 10:35",0,,,"11.01.17 10:35"
2,"11.01.17 08:31","11.01.17 09:04",0,,,"11.01.17 09:09"
3,"11.01.17 10:45","12.01.17 08:03",0,,,"12.01.17 08:03"
1,"11.01.17 10:35","11.01.17 10:45",0,,,"11.01.17 10:50"
1,"12.01.17 08:03","12.01.17 08:03",0,,,"12.01.17 08:08"
3,"12.01.17 08:03","12.01.17 08:14",0,,,"12.01.17 08:14"
1,"12.01.17 08:14","12.01.17 08:14",0,,,"12.01.17 08:19"
3,"12.01.17 08:14","12.01.17 10:36",0,,,"12.01.17 10:41"
2,"12.01.17 12:00","12.01.17 12:09",0,,,"12.01.17 12:09"
2,"12.01.17 12:20","12.01.17 12:51",0,,,"12.01.17 12:56"
2,"09.11.16 12:55","09.11.16 13:00",0,,,"09.11.16 13:05"
1,"26.10.16 13:11","26.10.16 13:17",0,,,"26.10.16 13:22"
3,"12.01.17 12:51","12.01.17 13:04",0,,,"12.01.17 13:04"
3,"13.01.17 09:55","13.01.17 10:19",0,,,"13.01.17 10:19"
3,"13.01.17 10:26","13.01.17 10:34",0,,,"13.01.17 10:34"
1,"13.01.17 10:19","13.01.17 10:26",0,,,"13.01.17 10:31"
1,"13.01.17 10:34","13.01.17 10:40",0,,,"13.01.17 10:45"
3,"13.01.17 10:40","13.01.17 10:51",0,,,"13.01.17 10:51"
3,"12.01.17 14:37","12.01.17 14:43",0,,,"12.01.17 14:43"
2,"13.01.17 11:09","13.01.17 11:11",0,,,"13.01.17 11:16"
1,"12.01.17 14:43","12.01.17 14:48",0,,,"12.01.17 14:53"
3,"12.01.17 16:04","12.01.17 16:12",0,,,"07.12.17 20:38"
1,"12.01.17 14:58","12.01.17 15:04",0,,,"12.01.17 15:09"
3,"12.01.17 15:04","12.01.17 15:49",0,,,"12.01.17 15:49"
1,"12.01.17 15:49","12.01.17 16:04",0,,,"12.01.17 16:09"
1,"13.01.17 07:02","13.01.17 07:23",0,,,"13.01.17 07:28"
3,"13.01.17 07:23","13.01.17 07:35",0,,,"13.01.17 07:35"
1,"13.01.17 07:35","13.01.17 07:40",0,,,"13.01.17 07:45"
3,"13.01.17 07:40","13.01.17 07:53",0,,,"13.01.17 07:53"
1,"13.01.17 07:53","13.01.17 08:09",0,,,"13.01.17 08:14"
3,"13.01.17 08:09","13.01.17 08:22",0,,,"13.01.17 08:22"
1,"13.01.17 08:41","13.01.17 08:51",0,,,"13.01.17 08:56"
1,"13.01.17 08:22","13.01.17 08:27",0,,,"13.01.17 08:32"
2,"13.01.17 09:52","13.01.17 09:55",0,,,"13.01.17 10:00"
3,"13.01.17 08:51","13.01.17 08:57",0,,,"13.01.17 08:57"
1,"13.01.17 08:57","13.01.17 08:57",0,,,"13.01.17 09:02"
1,"13.01.17 10:51","13.01.17 11:04",0,,,"13.01.17 11:09"
3,"13.01.17 11:11","13.01.17 15:23",0,,,"13.01.17 15:23"
3,"13.01.17 15:24","16.01.17 07:34",0,,,"16.01.17 07:34"
1,"13.01.17 15:23","13.01.17 15:24",0,,,"13.01.17 15:29"
2,"16.01.17 08:31","16.01.17 08:34",0,,,"16.01.17 08:39"
1,"16.01.17 07:34","16.01.17 07:35",0,,,"16.01.17 07:41"
3,"16.01.17 08:34","16.01.17 09:00",0,,,"16.01.17 09:00"
3,"16.01.17 09:04","16.01.17 09:17",0,,,"16.01.17 09:17"
1,"16.01.17 09:00","16.01.17 09:04",0,,,"16.01.17 09:09"
1,"16.01.17 09:17","16.01.17 09:21",0,,,"16.01.17 09:26"
3,"16.01.17 09:21","16.01.17 09:29",0,,,"16.01.17 09:29"
1,"16.01.17 09:29","16.01.17 09:30",0,,,"16.01.17 09:35"
3,"16.01.17 09:30","16.01.17 09:42",0,,,"16.01.17 09:42"
1,"16.01.17 09:42","16.01.17 09:56",0,,,"16.01.17 10:01"
3,"16.01.17 09:56","16.01.17 10:22",0,,,"16.01.17 10:22"
1,"16.01.17 10:22","16.01.17 10:34",0,,,"16.01.17 10:39"
3,"16.01.17 10:34","16.01.17 10:40",0,,,"16.01.17 10:40"
2,"16.01.17 10:44","16.01.17 10:45",0,,,"16.01.17 10:50"
1,"16.01.17 10:40","16.01.17 10:40",0,,,"16.01.17 10:45"
3,"16.01.17 10:45","16.01.17 10:51",0,,,"16.01.17 10:51"
3,"16.01.17 10:52","16.01.17 11:01",0,,,"16.01.17 11:01"
1,"16.01.17 10:51","16.01.17 10:52",0,,,"16.01.17 10:57"
1,"16.01.17 11:01","16.01.17 11:11",0,,,"16.01.17 11:16"
3,"16.01.17 11:11","16.01.17 11:18",0,,,"16.01.17 11:18"
2,"16.01.17 11:39","16.01.17 11:43",0,,,"16.01.17 11:48"
1,"16.01.17 11:18","16.01.17 11:29",0,,,"16.01.17 11:34"
3,"16.01.17 11:43","16.01.17 12:04",0,,,"16.01.17 12:04"
1,"16.01.17 12:04","16.01.17 12:10",0,,,"16.01.17 12:15"
2,"16.01.17 13:17","16.01.17 13:20",0,,,"16.01.17 13:25"
3,"16.01.17 13:20","16.01.17 13:29",0,,,"16.01.17 13:29"
3,"16.01.17 13:30","16.01.17 13:59",0,,,"16.01.17 13:59"
1,"16.01.17 13:29","16.01.17 13:30",0,,,"16.01.17 13:35"
3,"16.01.17 16:36","17.01.17 06:20",0,,,"17.01.17 06:20"
1,"16.01.17 13:59","16.01.17 14:18",0,,,"16.01.17 14:23"
2,"16.01.17 15:05","16.01.17 15:12",0,,,"16.01.17 15:12"
2,"16.01.17 16:16","16.01.17 16:36",0,,,"16.01.17 16:41"
1,"17.01.17 06:20","17.01.17 06:20",0,,,"17.01.17 06:25"
3,"17.01.17 08:04","17.01.17 08:50",0,,,"17.01.17 08:50"
2,"17.01.17 07:40","17.01.17 08:00",0,,,"17.01.17 08:00"
1,"17.01.17 08:00","17.01.17 08:04",0,,,"17.01.17 08:09"
3,"17.01.17 11:03","17.01.17 11:53",0,,,"17.01.17 11:53"
1,"17.01.17 08:50","17.01.17 08:59",0,,,"17.01.17 09:04"
2,"17.01.17 09:15","17.01.17 09:21",0,,,"17.01.17 09:21"
1,"17.01.17 10:59","17.01.17 11:03",0,,,"17.01.17 11:08"
3,"17.01.17 13:06","17.01.17 13:27",0,,,"17.01.17 13:27"
1,"17.01.17 11:53","17.01.17 11:53",0,,,"17.01.17 11:58"
2,"17.01.17 12:07","17.01.17 12:17",0,,,"17.01.17 12:17"
2,"17.01.17 13:05","17.01.17 13:06",0,,,"17.01.17 13:11"
3,"17.01.17 13:31","17.01.17 13:39",0,,,"17.01.17 13:39"
1,"17.01.17 13:27","17.01.17 13:31",0,,,"17.01.17 13:36"
2,"17.01.17 13:49","17.01.17 13:51",0,,,"17.01.17 13:56"
1,"17.01.17 13:39","17.01.17 13:41",0,,,"17.01.17 13:46"
3,"17.01.17 13:51","17.01.17 14:07",0,,,"17.01.17 14:07"
1,"17.01.17 14:07","17.01.17 14:13",0,,,"17.01.17 14:18"
3,"17.01.17 14:39","17.01.17 15:03",0,,,"17.01.17 15:03"
2,"17.01.17 14:25","17.01.17 14:31",0,,,"17.01.17 14:31"
1,"17.01.17 14:30","17.01.17 14:39",0,,,"17.01.17 14:44"
1,"17.01.17 15:03","17.01.17 15:04",0,,,"17.01.17 15:09"
3,"17.01.17 15:04","18.01.17 06:06",0,,,"18.01.17 06:06"
1,"18.01.17 06:22","18.01.17 06:25",0,,,"18.01.17 06:30"
1,"18.01.17 06:06","18.01.17 06:12",0,,,"18.01.17 06:17"
2,"18.01.17 07:55","18.01.17 07:58",0,,,"18.01.17 08:03"
3,"18.01.17 06:25","18.01.17 07:03",0,,,"18.01.17 07:03"
1,"18.01.17 07:03","18.01.17 07:09",0,,,"18.01.17 07:14"
3,"18.01.17 07:58","18.01.17 08:09",0,,,"18.01.17 08:09"
3,"18.01.17 08:10","18.01.17 08:45",0,,,"18.01.17 08:45"
1,"18.01.17 08:09","18.01.17 08:10",0,,,"18.01.17 08:15"
2,"18.01.17 09:22","18.01.17 09:26",0,,,"18.01.17 09:31"
1,"18.01.17 08:45","18.01.17 08:45",0,,,"18.01.17 08:50"
3,"18.01.17 09:26","18.01.17 09:32",0,,,"18.01.17 09:32"
1,"18.01.17 09:32","18.01.17 09:33",0,,,"18.01.17 09:38"
2,"18.01.17 10:00","18.01.17 10:03",0,,,"18.01.17 10:08"
3,"18.01.17 10:03","18.01.17 10:39",0,,,"18.01.17 10:39"
1,"18.01.17 10:39","18.01.17 10:44",0,,,"18.01.17 10:49"
2,"18.01.17 11:55","18.01.17 11:56",0,,,"18.01.17 12:01"
3,"18.01.17 11:56","18.01.17 12:02",0,,,"18.01.17 12:02"
3,"18.01.17 12:07","18.01.17 12:37",0,,,"18.01.17 12:37"
1,"18.01.17 12:02","18.01.17 12:07",0,,,"18.01.17 12:12"
2,"18.01.17 12:41","18.01.17 12:46",0,,,"18.01.17 12:51"
1,"18.01.17 12:37","18.01.17 12:38",0,,,"18.01.17 12:43"
3,"18.01.17 12:46","18.01.17 13:05",0,,,"18.01.17 13:05"
3,"18.01.17 13:13","18.01.17 13:45",0,,,"18.01.17 13:45"
1,"18.01.17 13:05","18.01.17 13:13",0,,,"18.01.17 13:18"
1,"18.01.17 13:45","18.01.17 13:48",0,,,"18.01.17 13:53"
3,"18.01.17 13:48","18.01.17 13:54",0,,,"18.01.17 13:54"
2,"18.01.17 14:00","18.01.17 14:06",0,,,"18.01.17 14:11"
1,"18.01.17 13:54","18.01.17 13:53",0,,,"18.01.17 13:58"
3,"18.01.17 14:06","18.01.17 14:31",0,,,"18.01.17 14:31"
1,"18.01.17 14:31","18.01.17 14:34",0,,,"18.01.17 14:39"
2,"18.01.17 14:38","18.01.17 14:43",0,,,"18.01.17 14:48"
3,"18.01.17 14:43","18.01.17 15:07",0,,,"18.01.17 15:07"
3,"12.01.17 16:24","13.01.17 07:02",2000,,,"07.12.17 20:37"
1,"18.01.17 15:07","18.01.17 15:13",0,,,"18.01.17 15:18"
1,"18.01.17 15:18","18.01.17 15:29",0,,,"18.01.17 15:34"
3,"18.01.17 15:29","19.01.17 05:46",0,,,"19.01.17 05:51"
2,"19.01.17 05:46","19.01.17 05:55",0,,,"19.01.17 05:55"
2,"19.01.17 06:06","19.01.17 06:07",0,,,"19.01.17 06:12"
3,"19.01.17 06:07","19.01.17 06:18",0,,,"19.01.17 06:18"
1,"19.01.17 06:18","19.01.17 06:20",0,,,"19.01.17 06:25"
2,"19.01.17 06:41","19.01.17 06:47",0,,,"19.01.17 06:52"
3,"19.01.17 06:47","19.01.17 09:31",0,,,"19.01.17 09:31"
1,"19.01.17 09:31","19.01.17 09:33",0,,,"19.01.17 09:38"
2,"19.01.17 09:40","19.01.17 09:43",0,,,"19.01.17 09:48"
3,"19.01.17 09:43","19.01.17 09:53",0,,,"19.01.17 09:53"
3,"19.01.17 09:58","19.01.17 10:39",0,,,"19.01.17 10:39"
1,"19.01.17 09:53","19.01.17 09:58",0,,,"19.01.17 10:03"
2,"19.01.17 11:22","19.01.17 11:28",0,,,"19.01.17 11:33"
1,"19.01.17 10:39","19.01.17 10:39",0,,,"19.01.17 10:44"
3,"19.01.17 11:28","19.01.17 11:37",0,,,"19.01.17 11:37"
1,"19.01.17 11:37","19.01.17 11:40",0,,,"19.01.17 11:45"
2,"19.01.17 12:10","19.01.17 12:14",0,,,"19.01.17 12:19"
3,"19.01.17 12:14","19.01.17 12:24",0,,,"19.01.17 12:24"
1,"19.01.17 12:24","19.01.17 12:28",0,,,"19.01.17 12:33"
1,"19.01.17 13:14","19.01.17 13:15",0,,,"19.01.17 13:20"
1,"19.01.17 13:25","19.01.17 13:25",0,,,"19.01.17 13:30"
3,"19.01.17 13:15","19.01.17 13:25",0,,,"19.01.17 13:25"
3,"19.01.17 13:25","19.01.17 13:30",0,,,"19.01.17 13:30"
2,"19.01.17 13:42","19.01.17 13:46",0,,,"19.01.17 13:51"
1,"19.01.17 13:30","19.01.17 13:30",0,,,"19.01.17 13:35"
3,"19.01.17 13:46","19.01.17 14:57",0,,,"19.01.17 14:57"
3,"19.01.17 14:58","20.01.17 11:04",0,,,"20.01.17 11:04"
1,"19.01.17 14:57","19.01.17 14:58",0,,,"19.01.17 15:03"
1,"20.01.17 11:23","20.01.17 11:32",0,,,"20.01.17 11:37"
1,"20.01.17 11:04","20.01.17 11:05",0,,,"20.01.17 11:10"
1,"20.01.17 11:42","20.01.17 12:04",0,,,"20.01.17 12:08"
3,"20.01.17 11:32","20.01.17 11:42",0,,,"20.01.17 11:42"
2,"16.11.16 13:33","16.11.16 13:55",0,,,"16.11.16 13:56"
2,"11.11.16 11:27","16.11.16 13:33",0,Unknown stop,,"16.11.16 13:38"
2,"16.11.16 13:58","16.11.16 14:05",0,,,"16.11.16 14:06"
2,"16.11.16 14:39","17.11.16 06:06",0,,,"17.11.16 06:08"
2,"16.11.16 14:07","16.11.16 14:34",0,,,"16.11.16 14:34"
2,"17.11.16 06:09","17.11.16 06:23",0,,,"17.11.16 06:25"
2,"17.11.16 06:25","17.11.16 06:33",0,,,"17.11.16 06:35"
2,"17.11.16 06:44","17.11.16 07:01",0,,,"17.11.16 07:03"
2,"17.11.16 07:07","17.11.16 07:14",0,,,"17.11.16 07:15"
2,"17.11.16 07:15","17.11.16 07:20",0,,,"17.11.16 07:21"
2,"17.11.16 07:39","17.11.16 07:46",0,,,"17.11.16 07:47"
2,"17.11.16 07:49","17.11.16 08:13",0,,,"17.11.16 08:15"
1,"20.01.17 12:24","20.01.17 12:43",0,,,"20.01.17 12:48"
2,"17.11.16 08:15","17.11.16 15:24",0,,,"17.11.16 15:24"
3,"20.01.17 12:04","20.01.17 12:24",0,,,"20.01.17 12:24"
3,"20.01.17 12:43","20.01.17 12:53",0,,,"20.01.17 12:53"
3,"20.01.17 13:17","20.01.17 13:25",0,,,"20.01.17 13:25"
1,"20.01.17 12:53","20.01.17 13:08",0,,,"20.01.17 13:13"
1,"20.01.17 13:14","20.01.17 13:17",0,,,"20.01.17 13:22"
1,"20.01.17 13:25","20.01.17 13:39",0,,,"20.01.17 13:44"
2,"20.01.17 14:57","20.01.17 14:59",0,,,"20.01.17 15:04"
3,"20.01.17 13:39","20.01.17 13:44",0,,,"20.01.17 13:44"
1,"20.01.17 14:26","20.01.17 14:46",0,,,"20.01.17 14:51"
3,"20.01.17 16:23","20.01.17 17:13",0,,,"20.01.17 17:13"
3,"20.01.17 14:59","20.01.17 15:58",0,,,"20.01.17 15:58"
1,"20.01.17 15:58","20.01.17 16:17",0,,,"20.01.17 16:22"
1,"20.01.17 16:23","20.01.17 16:23",0,,,"20.01.17 16:28"
1,"20.01.17 17:13","20.01.17 17:13",0,,,"20.01.17 17:18"
3,"20.01.17 17:13","20.01.17 17:48",0,,,"20.01.17 17:48"
1,"20.01.17 17:48","20.01.17 17:52",0,,,"20.01.17 17:57"
3,"20.01.17 17:52","23.01.17 05:15",0,,,"23.01.17 05:15"
1,"23.01.17 05:15","23.01.17 05:17",0,,,"23.01.17 05:22"
3,"23.01.17 05:17","23.01.17 05:28",0,,,"23.01.17 05:28"
